iteration,total_objective,thermal_smooth,exact_continuous_tmax,total_variation,binarization_penalty,continuous_material_fraction,binary_material_fraction,projection_absolute_error,material_logit_mean,material_logit_std,material_logit_minimum,material_logit_maximum,material_std,hidden_state_rms,delta_state_rms,maximum_absolute_delta,maximum_absolute_state,gradient_norm_before_clipping,gradient_norm_after_clipping,conv3x3_weight_gradient_norm,conv1x1_weight_gradient_norm,all_parameter_gradients_finite,maximum_cg_iterations,maximum_explicit_relative_residual,all_cg_converged,finite,wall_seconds
10,0.6249053199447802,0.6248940639261267,0.668679653737628,0.011256018653512001,0.17734332382678986,0.25,0.071533203125,0.0,0.056540146470069885,0.23745965957641602,-0.04514678567647934,0.7748563885688782,0.10078030824661255,0.18990877270698547,0.0032771092373877764,0.02410474792122841,0.7748563885688782,0.5701185583220545,0.5701185583220545,0.09565618634223938,0.5617707371711731,True,297,9.841227498645022e-07,True,True,2.5245166999811772
11,0.6121266848986049,0.6121105603241374,0.6518919721440481,0.016124574467539787,0.16612839698791504,0.25,0.11083984375,0.0,0.10212210565805435,0.3434092104434967,-0.04625450819730759,1.1444848775863647,0.14619025588035583,0.2779967188835144,0.0049876742996275425,0.03971363231539726,1.1444848775863647,0.43302532012949013,0.43302532012949013,0.07857568562030792,0.42555758357048035,True,299,9.89312628716177e-07,True,True,2.545932399982121
12,0.603713066196938,0.6036913687260197,0.6389945705702718,0.021697470918297768,0.14598117768764496,0.25,0.12548828125,0.0,0.17746314406394958,0.5066530704498291,-0.044471222907304764,1.7088476419448853,0.20376168191432953,0.4214676320552826,0.00788347888737917,0.06307855993509293,1.7088476419448853,0.16944853978769414,0.16944853978769414,0.03815052658319473,0.16493339836597443,True,302,9.936401698348363e-07,True,True,2.554055699991295
13,0.60075334451427,0.6007275783129526,0.6321988108359546,0.025766201317310333,0.1229025200009346,0.25,0.140869140625,0.0,0.2841881513595581,0.7187243103981018,-0.03828408569097519,2.4090986251831055,0.2541603446006775,0.6269315481185913,0.012049129232764244,0.08499538153409958,2.4090986251831055,0.08583607181212526,0.08583607181212526,0.03498375788331032,0.07773225754499435,True,300,9.978315116009807e-07,True,True,2.557221399998525
14,0.5976347948291906,0.597606394581274,0.6267130713984362,0.028400247916579247,0.10547316074371338,0.2499999850988388,0.152587890625,1.4901161193847656e-08,0.42304450273513794,0.928120493888855,-0.00896918959915638,3.0652589797973633,0.28640326857566833,0.8645172715187073,0.016670696437358856,0.09560377150774002,3.0652589797973633,0.13457663887073187,0.13457663887073187,0.04954669624567032,0.12444721907377243,True,297,9.903867813098132e-07,True,True,2.5579212000011466
15,0.5911025641513642,0.5910714681679037,0.618737747143122,0.03109598346054554,0.09253522753715515,0.2499999701976776,0.16650390625,2.9802322387695312e-08,0.6006943583488464,1.1052011251449585,0.060466472059488297,3.613286256790161,0.3081635534763336,1.111772894859314,0.021241845563054085,0.09894265979528427,3.613286256790161,0.2526929963438194,0.2526929963438194,0.0833931490778923,0.23641543090343475,True,295,9.957171987041857e-07,True,True,2.5065663999994285
16,0.5800827870376445,0.5800480955697633,0.6066984770312728,0.0346914678812027,0.08055350184440613,0.2499999701976776,0.177734375,2.9802322387695312e-08,0.7847355008125305,1.258493185043335,0.1318541318178177,4.061757564544678,0.32702672481536865,1.3539419174194336,0.025610383599996567,0.09978348016738892,4.061757564544678,0.38381351100479555,0.38381351100479555,0.1072169691324234,0.31290116906166077,True,293,9.70721355930255e-07,True,True,2.500921600003494
17,0.5670645374471149,0.5670253018366,0.5928622670799163,0.03923561051487923,0.06637673079967499,0.25,0.216064453125,0.0,0.9002084136009216,1.423106074333191,0.11039955168962479,4.4244842529296875,0.34802767634391785,1.5718683004379272,0.02943161502480507,0.0999615490436554,4.4244842529296875,0.5638717918866203,0.5638717918866203,0.08935680240392685,0.2857741415500641,True,291,9.915796656268266e-07,True,True,2.4716445000085514
18,0.55393070197987,0.5538867857209091,0.5789869904064442,0.043916258960962296,0.047858625650405884,0.2499999701976776,0.2275390625,2.9802322387695312e-08,0.8298141956329346,1.6679818630218506,-0.16812795400619507,4.716000556945801,0.37368616461753845,1.7611849308013916,0.032571934163570404,0.09999392926692963,4.716000556945801,0.6992055050739634,0.6992055050739634,0.06775766611099243,0.2443884313106537,True,288,9.968628813498937e-07,True,True,2.461291000014171
19,0.5449657540068439,0.5449184218876473,0.5694216745487277,0.047332119196653366,0.027658736333251,0.25,0.25634765625,0.0,0.3151227533817291,2.1456339359283447,-1.0483498573303223,4.946597576141357,0.3998015224933624,2.024726629257202,0.03908168897032738,0.09999909996986389,4.946597576141357,0.09240984474275121,0.09240984474275121,0.03533630073070526,0.08177467435598373,True,286,9.91490572289519e-07,True,True,2.4346584000159055
20,0.5434210711304284,0.5433726953599787,0.567660051161696,0.04837577044963837,0.017627041786909103,0.25,0.256591796875,0.0,-0.28712770342826843,2.6410508155822754,-1.9707967042922974,5.126736640930176,0.41215646266937256,2.4769375324249268,0.050120171159505844,0.09999986737966537,5.126736640930176,0.11135872987305744,0.11135872987305744,0.026409948244690895,0.03614038601517677,True,286,9.744251945858695e-07,True,True,2.476041600020835
21,0.5427552926435748,0.5427066059156934,0.5669099831248788,0.04868672788143158,0.013077611103653908,0.2499999850988388,0.256591796875,1.4901161193847656e-08,-0.7122139930725098,2.9870522022247314,-2.585810661315918,5.26484489440918,0.4176390469074249,2.8982796669006348,0.05808147042989731,0.09999997913837433,5.26484489440918,0.06025175996264924,0.06025175996264924,0.02347228117287159,0.024818340316414833,True,286,9.977052848225536e-07,True,True,2.450281700002961
22,0.5421884037294015,0.5421396225132569,0.5663069304065772,0.04878121614456177,0.0108566889539361,0.2499999850988388,0.257080078125,1.4901161193847656e-08,-1.0188894271850586,3.2368879318237305,-3.014092445373535,5.372559547424316,0.420289546251297,3.235413074493408,0.06353718042373657,0.09999999403953552,5.372559547424316,0.07110301230751426,0.07110301230751426,0.018806498497724533,0.021949507296085358,True,287,9.798236639696353e-07,True,True,2.448353699990548
23,0.5417262368206155,0.5416773854945075,0.5658405478522708,0.04885132610797882,0.009762492962181568,0.25,0.25634765625,0.0,-1.2376941442489624,3.422312021255493,-3.323601722717285,5.458480358123779,0.4215892553329468,3.4959588050842285,0.06735017150640488,0.10000000149011612,5.458480358123779,0.0667636400256866,0.0667636400256866,0.01786680333316326,0.019936712458729744,True,287,9.921617220036472e-07,True,True,2.475301099999342
24,0.5411494482406685,0.5411004310422847,0.5652790777320243,0.049017198383808136,0.009256936609745026,0.25,0.255859375,0.0,-1.3990278244018555,3.5607051849365234,-3.55458402633667,5.527878284454346,0.4221884310245514,3.6956729888916016,0.07005764544010162,0.10000000149011612,5.527878284454346,0.08637798563956617,0.08637798563956617,0.02787666581571102,0.027733584865927696,True,288,9.619695791001084e-07,True,True,2.509286599990446
25,0.5393070939105117,0.5392577291276419,0.5634652832530053,0.049364782869815826,0.009333462454378605,0.25,0.253173828125,0.0,-1.520382285118103,3.6605138778686523,-3.7257156372070312,5.584168434143066,0.422097772359848,3.84511661529541,0.07197187840938568,0.10000000149011612,5.584168434143066,0.21247850963728485,0.21247850963728485,0.09649363905191422,0.0816434770822525,True,288,9.93621042864086e-07,True,True,2.446306399971945
26,0.5331686636597933,0.5331193680555644,0.5573297548204311,0.04929560422897339,0.010058969259262085,0.2499999850988388,0.25341796875,1.4901161193847656e-08,-1.6005462408065796,3.7232162952423096,-3.8320140838623047,5.628349304199219,0.4212374687194824,3.9431064128875732,0.07323937118053436,0.10000000149011612,5.628349304199219,0.09876119701275542,0.09876119701275542,0.07900573313236237,0.05639301612973213,True,287,9.69836692959544e-07,True,True,2.4404030999867246
27,0.5333543514531713,0.5333051999580722,0.557361942726398,0.04915149509906769,0.009158637374639511,0.2499999850988388,0.242919921875,1.4901161193847656e-08,-1.6894996166229248,3.775319814682007,-3.921082019805908,5.6637115478515625,0.42230480909347534,4.032899379730225,0.07452590763568878,0.10000000149011612,5.6637115478515625,0.6909902519131497,0.6909902519131497,0.10630274564027786,0.14465421438217163,True,288,9.990024749501628e-07,True,True,2.472890900011407
28,0.5317724969763356,0.5317234193313913,0.5557421556240504,0.04907764494419098,0.008462835103273392,0.25,0.244140625,0.0,-1.634077548980713,3.8189988136291504,-3.924097776412964,5.696674823760986,0.42312783002853394,4.055079460144043,0.07479766011238098,0.10000000149011612,5.696674823760986,1.1653028953445597,0.9999991984284284,0.1457614153623581,0.24117536842823029,True,288,9.878863183980695e-07,True,True,2.4618794999842066
29,0.529403426378655,0.529354391019481,0.5535447716450885,0.04903535917401314,0.009349548257887363,0.25,0.257568359375,0.0,-1.414628028869629,3.8644027709960938,-3.8328983783721924,5.727959632873535,0.4220787286758423,4.019665718078613,0.07448974251747131,0.10000000149011612,5.727959632873535,0.18093222816612053,0.18093222816612053,0.024545839056372643,0.040189728140830994,True,287,9.914873174851277e-07,True,True,2.4480457000026945
30,0.5306052549479852,0.5305561880989322,0.5547407946539157,0.049066849052906036,0.010966695845127106,0.2499999850988388,0.2431640625,1.4901161193847656e-08,-1.2271811962127686,3.885291337966919,-3.732297420501709,5.7531352043151855,0.4201586842536926,3.9812211990356445,0.0741335079073906,0.10000000149011612,5.7531352043151855,0.3132900070402889,0.3132900070402889,0.0340028814971447,0.06733438372612,True,287,9.886655301020311e-07,True,True,2.4730671999859624
31,0.5293379111083727,0.5292888722064476,0.553505689094392,0.049038901925086975,0.012949096970260143,0.2499999850988388,0.24462890625,1.4901161193847656e-08,-1.0815850496292114,3.8821585178375244,-3.656031608581543,5.772010803222656,0.4177928864955902,3.940633773803711,0.07363513857126236,0.10000000149011612,5.772010803222656,1.2219131439941324,0.9999991830736699,0.0544692724943161,0.2424660325050354,True,286,9.601239171891683e-07,True,True,2.463300100003835
32,0.5224083999744856,0.5223603181219899,0.5470801336395115,0.04808185249567032,0.02265072986483574,0.25,0.26171875,0.0,-0.552902340888977,3.791057586669922,-3.291278839111328,5.789003372192383,0.40601634979248047,3.74727725982666,0.07118722051382065,0.10000000149011612,5.790119171142578,0.1494057305911017,0.1494057305911017,0.05126391723752022,0.04368900880217552,True,283,9.986656857082049e-07,True,True,2.4807170999993104
33,0.5272066886363853,0.5271615305109252,0.5532683189460939,0.04515812546014786,0.05351316183805466,0.2499999850988388,0.25341796875,1.4901161193847656e-08,2.818146228790283,1.5823537111282349,1.5158616304397583,5.80259370803833,0.3660421073436737,3.237107992172241,0.06288124620914459,0.10000000149011612,5.80641508102417,17.469883804983443,0.9999998059407751,0.3742651343345642,3.363800525665283,True,281,9.771886289285967e-07,True,True,2.41914350001025
34,0.5351886373191125,0.5351460419810361,0.5621240341649072,0.04259533807635307,0.06794825196266174,0.2499999701976776,0.244384765625,2.9802322387695312e-08,3.3526058197021484,1.210062861442566,2.4808568954467773,5.811953067779541,0.34576255083084106,3.56953763961792,0.06914341449737549,0.10000000149011612,5.81720495223999,10.479520667216514,1.0000000037366303,0.22438779473304749,2.013129711151123,True,284,9.621175878570032e-07,True,True,2.415680899983272
35,0.5200142802157297,0.5199672671452954,0.5452682545722997,0.047013070434331894,0.03537073731422424,0.2499999701976776,0.2626953125,2.9802322387695312e-08,0.0425465852022171,3.650038242340088,-2.877476215362549,5.818091869354248,0.39003750681877136,3.5770890712738037,0.06868676096200943,0.10000000149011612,5.823907375335693,0.9264171058503334,0.9264171058503334,0.033519845455884933,0.17998453974723816,True,281,9.773964800569724e-07,True,True,2.399407999997493
36,0.5189635748051383,0.5189167987041452,0.5443996728586311,0.04677610099315643,0.0386170893907547,0.25,0.26220703125,0.0,0.2432226985692978,3.5800940990448,-2.7160212993621826,5.824664115905762,0.38585349917411804,3.5199170112609863,0.06785988062620163,0.10000000149011612,5.831751823425293,0.2334682606214398,0.2334682606214398,0.0301523394882679,0.05117368698120117,True,281,9.79638433433473e-07,True,True,2.427083999995375
37,0.5180413596431412,0.5179944527546563,0.5434659401768794,0.046906888484954834,0.03750182315707207,0.25,0.26220703125,0.0,0.14781047403812408,3.6384177207946777,-2.8234243392944336,5.829631805419922,0.38729599118232727,3.5724916458129883,0.0686652660369873,0.10000000149011612,5.838140487670898,0.2075316133741055,0.2075316133741055,0.030126100406050682,0.046632058918476105,True,281,9.926129874278599e-07,True,True,2.4158650999888778
38,0.5171282294558067,0.5170815289670307,0.5427180496600811,0.04670048877596855,0.040271878242492676,0.2500000298023224,0.26220703125,2.9802322387695312e-08,0.3398531973361969,3.5603318214416504,-2.660815715789795,5.833820343017578,0.38370320200920105,3.5133700370788574,0.06773336231708527,0.10000000149011612,5.844045162200928,0.7274974367186674,0.7274974367186674,0.03482445329427719,0.141524538397789,True,281,9.817484519773131e-07,True,True,2.4242492000048514
39,0.5137358976642893,0.513688189886819,0.5388762709398269,0.047707777470350266,0.02924085222184658,0.2499999850988388,0.2724609375,1.4901161193847656e-08,-0.3222349286079407,3.8270676136016846,-3.2136759757995605,5.835585594177246,0.3978179395198822,3.7688002586364746,0.07159922271966934,0.10000000149011612,5.847507953643799,0.07114099425156785,0.07114099425156785,0.03484458476305008,0.029272954910993576,True,283,9.892107033239907e-07,True,True,2.5018476999830455
40,0.5138632792744485,0.5138147201303093,0.5387697615427316,0.048559144139289856,0.02347739040851593,0.25,0.253173828125,0.0,-0.6440633535385132,3.915827512741089,-3.4770913124084473,5.836280822753906,0.4049970507621765,3.896613359451294,0.07318469136953354,0.10000000149011612,5.850085735321045,4.802324939576144,0.999999796007771,0.1381470263004303,0.9225776791572571,True,287,9.933937469595048e-07,True,True,2.4776728999859188
41,0.5113237292796825,0.5112757668637191,0.5365079865706689,0.04796241596341133,0.028029022738337517,0.2499999850988388,0.27001953125,1.4901161193847656e-08,-0.4370681941509247,3.882908821105957,-3.3323469161987305,5.838293552398682,0.39933815598487854,3.8383736610412598,0.07250294834375381,0.10000000149011612,5.854063987731934,0.11147370092232982,0.11147370092232982,0.03928787633776665,0.033342886716127396,True,284,9.921281854876626e-07,True,True,2.4627381999744102
42,0.5099328301370949,0.5098851464324504,0.5352893374905442,0.047683704644441605,0.03133183345198631,0.2499999850988388,0.2705078125,1.4901161193847656e-08,-0.25573232769966125,3.8279433250427246,-3.1881930828094482,5.8386077880859375,0.39518117904663086,3.7723424434661865,0.07173889130353928,0.10000000149011612,5.856390953063965,0.0723616637784052,0.0723616637784052,0.040589794516563416,0.031779736280441284,True,283,9.96207144965373e-07,True,True,2.439228399976855
43,0.5086926808070946,0.5086451968934942,0.5342032963174926,0.047483913600444794,0.0340891033411026,0.2499999701976776,0.267333984375,2.9802322387695312e-08,-0.07383404672145844,3.7522270679473877,-3.031731605529785,5.837569713592529,0.39167702198028564,3.694040298461914,0.07061576098203659,0.10000000149011612,5.857609272003174,1.1413887306871495,0.9999990992917198,0.047607533633708954,0.21993185579776764,True,283,9.810272263784694e-07,True,True,2.4456075000052806
44,0.5111203000023363,0.5110716173946259,0.5361498989885383,0.04868260771036148,0.021114777773618698,0.25,0.259765625,0.0,-0.6623216271400452,3.9104104042053223,-3.465087652206421,5.833773612976074,0.40790343284606934,3.903627872467041,0.0735073909163475,0.10000000149011612,5.855891704559326,2.113752045759025,0.9999995424113751,0.055162470787763596,0.4041767120361328,True,291,9.977252708753026e-07,True,True,2.512615299987374
45,0.5088704776994258,0.5088218714229137,0.5341092233643678,0.048606276512145996,0.02387620508670807,0.2499999850988388,0.260009765625,1.4901161193847656e-08,-0.5352781414985657,3.8755221366882324,-3.3689541816711426,5.831169128417969,0.4045043885707855,3.853421926498413,0.07292518019676208,0.10000000149011612,5.8555216789245605,1.4256081725657104,0.9999993800934084,0.04253806918859482,0.27181845903396606,True,291,9.848700120947679e-07,True,True,2.513649800006533
46,0.5218505772488767,0.521807465354597,0.5493848100824866,0.0431118942797184,0.06760364770889282,0.24999991059303284,0.232177734375,8.940696716308594e-08,3.392225742340088,1.2194641828536987,2.5052220821380615,5.829282283782959,0.3462604582309723,3.6278069019317627,0.07013373076915741,0.10000000149011612,5.855996608734131,20.09410745263614,0.9999999219954578,0.4144022762775421,3.8049514293670654,True,281,9.956877667052008e-07,True,True,2.383191699977033
47,0.5259845635111061,0.5259429384509651,0.5541226075783852,0.04162506014108658,0.07526618242263794,0.24999994039535522,0.23046875,5.960464477539063e-08,3.552621841430664,1.1088541746139526,2.780827045440674,5.825781345367432,0.33501312136650085,3.7453808784484863,0.0718909353017807,0.10000000149011612,5.854362487792969,14.950372568382816,0.9999999243226163,0.30933552980422974,2.827916145324707,True,284,9.608486323912424e-07,True,True,2.456254600023385
48,0.5037466351939129,0.5036984555450964,0.5296339070240462,0.04817964881658554,0.03023124672472477,0.2499999701976776,0.260986328125,2.9802322387695312e-08,-0.21325217187404633,3.7549662590026855,-3.094003677368164,5.820899963378906,0.39657121896743774,3.710488796234131,0.07095886021852493,0.10000000149011612,5.85091495513916,5.563819998646058,0.9999998731531146,0.1268986314535141,1.0551704168319702,True,290,9.764784610990385e-07,True,True,2.4803557000122964
49,0.5002879465797957,0.5002401326613541,0.5265153537320397,0.04781391844153404,0.03458083048462868,0.25,0.26025390625,0.0,0.007010720670223236,3.6821324825286865,-2.9223506450653076,5.817840099334717,0.391048789024353,3.6357815265655518,0.06987129896879196,0.10000000149011612,5.849328994750977,7.64415552361196,0.99999992524125,0.17387384176254272,1.4478243589401245,True,288,9.95030724718655e-07,True,True,2.4880675000022165
50,0.5346833124896164,0.5346451339488502,0.5643856210528144,0.038178540766239166,0.09190714359283447,0.2500000596046448,0.216552734375,5.960464477539063e-08,3.8236920833587646,0.9307333827018738,3.2119975090026855,5.816284656524658,0.30918100476264954,3.9606761932373047,0.07479032129049301,0.10000000149011612,5.849720001220703,8.143005960603803,0.9999998409430536,0.17147968709468842,1.536394476890564,True,286,9.730638074889722e-07,True,True,2.458286200009752
51,0.5351539849118867,0.5351161979028561,0.5651053416093365,0.03778700903058052,0.0937371551990509,0.24999994039535522,0.216064453125,5.960464477539063e-08,3.8474690914154053,0.9139716625213623,3.240769386291504,5.813745975494385,0.3062071204185486,3.9805691242218018,0.07504979521036148,0.10000000149011612,5.84943151473999,7.737401314339791,0.9999999012518331,0.16355900466442108,1.4590383768081665,True,287,9.46934422130417e-07,True,True,2.4485557000152767
52,0.49888292153222596,0.49883571416927613,0.5257108804556941,0.047207362949848175,0.04237138479948044,0.25,0.256591796875,0.0,0.7396522760391235,3.2976531982421875,-2.2810511589050293,5.810661315917969,0.3809575140476227,3.3499557971954346,0.06500884145498276,0.10000000149011612,5.847227096557617,14.052990951123547,0.9999998907446254,0.3009693920612335,2.65340256690979,True,287,9.974383047852269e-07,True,True,2.4908281000098214
53,0.4973049966973472,0.49725566343415856,0.5236438048812702,0.04933326318860054,0.016040964052081108,0.2499999850988388,0.260498046875,1.4901161193847656e-08,-0.9276007413864136,3.9109456539154053,-3.637204170227051,5.8062639236450195,0.4140761196613312,3.968438148498535,0.07451510429382324,0.10000000149011612,5.843541622161865,0.40255658545588724,0.40255658545588724,0.10150443762540817,0.09413258731365204,True,292,9.99439588744218e-07,True,True,2.554663899994921
54,0.4978367318135031,0.4977870253544577,0.5242848188676665,0.049706459045410156,0.011695765890181065,0.2499999850988388,0.259033203125,1.4901161193847656e-08,-1.271857500076294,3.94952130317688,-3.8779547214508057,5.799004077911377,0.41929012537002563,4.098925590515137,0.07616858929395676,0.10000000149011612,5.837715148925781,0.9413555558490208,0.9413555558490208,0.0495760552585125,0.18154332041740417,True,295,9.551228854991015e-07,True,True,2.5715946000127587
55,0.49592158872509795,0.4958719280647715,0.5229511610969905,0.049660660326480865,0.011879079043865204,0.2499999701976776,0.257568359375,2.9802322387695312e-08,-1.3161753416061401,3.9495434761047363,-3.9183804988861084,5.791636943817139,0.4190714955329895,4.113319396972656,0.07630796730518341,0.10000000149011612,5.83210563659668,1.7862688273626546,0.999999439302782,0.08199241012334824,0.3439100980758667,True,294,9.894769688256692e-07,True,True,2.564920599979814
56,0.49062686666344285,0.49057700433080076,0.5185400411338608,0.0498623326420784,0.014151409268379211,0.25,0.26171875,0.0,-1.1723254919052124,3.905745506286621,-3.8319544792175293,5.784463405609131,0.4163515269756317,4.028740406036377,0.07531056553125381,0.10000000149011612,5.826976776123047,0.6650840736540481,0.6650840736540481,0.07577519118785858,0.13100135326385498,True,296,9.81332194705431e-07,True,True,2.5828575000050478
57,0.48511148322139186,0.48506207742307583,0.5138160812813285,0.04940579831600189,0.01835719309747219,0.2499999701976776,0.246826171875,2.9802322387695312e-08,-0.8157485723495483,3.7719907760620117,-3.6469900608062744,5.775008678436279,0.4112697243690491,3.8123395442962646,0.07263792306184769,0.10000000149011612,5.819936275482178,1.5286024704189574,0.9999994644647011,0.12098389863967896,0.29098939895629883,True,298,9.945873283055305e-07,True,True,2.5445182000112254
58,0.5245251208301541,0.5244863450545725,0.5560784067345054,0.03877577558159828,0.09061138331890106,0.25,0.21728515625,0.0,3.6664962768554688,0.9579012393951416,1.9299787282943726,5.763789653778076,0.3112693727016449,3.8238329887390137,0.07317891716957092,0.10000000149011612,5.811343193054199,10.13439710273504,0.999999834625481,0.22655850648880005,1.905794382095337,True,296,9.663338906506872e-07,True,True,2.519249100005254
59,0.5354800285635576,0.5354451599208698,0.5689435672448347,0.034868642687797546,0.10754303634166718,0.24999995529651642,0.18798828125,4.470348358154297e-08,3.9023280143737793,0.8102222084999084,2.59792423248291,5.750927925109863,0.28276658058166504,4.019156455993652,0.0755956843495369,0.10000000149011612,5.800954341888428,4.953128523291647,0.9999999170934202,0.12194689363241196,0.9315890073776245,True,298,9.942224464496953e-07,True,True,2.533213999995496
60,0.5323863355550068,0.5323508179108697,0.5666510011527031,0.03551764413714409,0.10595111548900604,0.2499999701976776,0.188232421875,2.9802322387695312e-08,3.838466167449951,0.8347699046134949,2.0954818725585938,5.736084461212158,0.28556764125823975,3.963325262069702,0.07494255155324936,0.10000000149011612,5.78837776184082,5.5816732625033705,0.9999997649450353,0.14405573904514313,1.0499207973480225,True,300,9.955675588550367e-07,True,True,2.597552799998084
61,0.5122883802954917,0.5122471934934025,0.5494549306093994,0.041186802089214325,0.08471980690956116,0.25,0.220458984375,0.0,3.3355531692504883,1.2531338930130005,-3.2238845825195312,5.719184398651123,0.3205935060977936,3.6011435985565186,0.07047420740127563,0.10000000149011612,5.773570537567139,14.445766760389871,0.9999999968008834,0.324232280254364,2.7140467166900635,True,301,9.700216661478046e-07,True,True,2.6037933999905363
62,0.47785501144460235,0.4778128964305559,0.5109636179564553,0.04211501404643059,0.013527821749448776,0.25,0.245361328125,0.0,-0.9083344340324402,3.561439275741577,-3.9350969791412354,5.700987339019775,0.4170997142791748,3.630716323852539,0.07078395038843155,0.10000000149011612,5.757297515869141,1.447038602249883,0.9999993034417963,0.08264675736427307,0.2751977741718292,True,306,9.888131496895002e-07,True,True,2.6326931999938097
