iteration,total_objective,thermal_smooth,exact_continuous_tmax,total_variation,binarization_penalty,continuous_material_fraction,binary_material_fraction,projection_absolute_error,material_logit_mean,material_logit_std,material_logit_minimum,material_logit_maximum,material_std,hidden_state_rms,delta_state_rms,maximum_absolute_delta,maximum_absolute_state,gradient_norm_before_clipping,gradient_norm_after_clipping,conv3x3_weight_gradient_norm,conv1x1_weight_gradient_norm,all_parameter_gradients_finite,maximum_cg_iterations,maximum_explicit_relative_residual,all_cg_converged,finite,wall_seconds
15,0.571816935375355,0.5710924055092259,0.5793607216334653,0.04580335691571236,0.03393632546067238,0.25,0.2333984375,0.0,0.4154733121395111,1.108142375946045,-0.12765561044216156,3.439330577850342,0.39187201857566833,1.0634628534317017,0.020377013832330704,0.09833641350269318,3.439330577850342,0.33165673416455277,0.33165673416455277,0.08955585956573486,0.3177438974380493,True,290,9.943009430179638e-07,True,True,1.9134721000154968
16,0.5617099411649019,0.5613504862164468,0.5695101246769919,0.04872105270624161,0.015536694787442684,0.2499999850988388,0.240234375,1.4901161193847656e-08,0.4712565541267395,1.3363176584243774,-0.22882916033267975,3.9236958026885986,0.41468459367752075,1.3116573095321655,0.024853762239217758,0.09966636449098587,3.9236958026885986,0.1557441375756565,0.1557441375756565,0.056129083037376404,0.1438617706298828,True,289,9.795100938354968e-07,True,True,1.9003392000158783
17,0.5585804153405641,0.558359911041758,0.5665273833278512,0.04900405928492546,0.008575011976063251,0.2499999850988388,0.25634765625,1.4901161193847656e-08,0.4296833872795105,1.5897960662841797,-0.4656391739845276,4.295188903808594,0.4229952394962311,1.5522335767745972,0.029461422935128212,0.09993554651737213,4.295188903808594,0.04057148439843745,0.04057148439843745,0.020291117951273918,0.03324541449546814,True,287,9.927476293535945e-07,True,True,1.930771300016204
18,0.557865861552934,0.5576866468779547,0.5659070565283404,0.04892542213201523,0.0065144626423716545,0.25,0.255126953125,0.0,0.23648333549499512,1.8945732116699219,-0.8955973386764526,4.567960262298584,0.4254239499568939,1.8146518468856812,0.03545410558581352,0.09998635202646255,4.567960262298584,0.03509262760214751,0.03509262760214751,0.02080032415688038,0.026918143033981323,True,288,9.887631563266465e-07,True,True,1.9041508999944199
19,0.5574719628678686,0.5573157532518781,0.5655694981280961,0.048918843269348145,0.005364538636058569,0.2499999850988388,0.253662109375,1.4901161193847656e-08,-0.07275056838989258,2.230525493621826,-1.4470332860946655,4.770486354827881,0.4267733097076416,2.1346638202667236,0.043213292956352234,0.09999670833349228,4.770486354827881,0.04343830757498002,0.04343830757498002,0.02784893475472927,0.033193737268447876,True,289,9.683919766294175e-07,True,True,1.9674350999994203
20,0.556917678279302,0.5567767083583987,0.565041505044967,0.04897411912679672,0.004599790088832378,0.25,0.252197265625,0.0,-0.36417269706726074,2.5232605934143066,-1.9317668676376343,4.92452335357666,0.42766833305358887,2.4588534832000732,0.0502127930521965,0.0999990925192833,4.92452335357666,0.03341563131259963,0.03341563131259963,0.021287254989147186,0.02399672009050846,True,289,9.993086255845588e-07,True,True,1.9816188999975566
21,0.5564673390525576,0.5563366051341591,0.5646062615845784,0.04903440922498703,0.004084975458681583,0.2499999850988388,0.251953125,1.4901161193847656e-08,-0.5810632705688477,2.7514901161193848,-2.2931132316589355,5.046212196350098,0.42826977372169495,2.7324931621551514,0.055391084402799606,0.09999971836805344,5.046212196350098,0.020760720709959057,0.020760720709959057,0.01156215462833643,0.01240885816514492,True,288,9.982152990574353e-07,True,True,1.8715781999926548
22,0.5560006960538354,0.5558739613146659,0.564154460812544,0.04907127469778061,0.0038831732235848904,0.25,0.25146484375,0.0,-0.7267285585403442,2.9274842739105225,-2.5521655082702637,5.145216464996338,0.4285053610801697,2.9473304748535156,0.0590985007584095,0.09999990463256836,5.1465325355529785,0.06250309902315222,0.06250309902315222,0.025647176429629326,0.029148586094379425,True,288,9.6633825221979e-07,True,True,1.8850475999934133
23,0.554576890326161,0.5544418991031684,0.562736226272394,0.049090173095464706,0.004295052494853735,0.25,0.24755859375,0.0,-0.7415947914123535,3.0376720428466797,-2.6612839698791504,5.227161407470703,0.4280244708061218,3.0673258304595947,0.061060816049575806,0.09999996423721313,5.237407684326172,0.16994016693979674,0.16994016693979674,0.09094435721635818,0.09678426384925842,True,286,9.934488631650084e-07,True,True,1.8761205000046175
24,0.5473219785065303,0.5471567609728226,0.5554866951355699,0.049158014357089996,0.005802975967526436,0.2499999701976776,0.2529296875,2.9802322387695312e-08,-0.6005350947380066,3.0706632137298584,-2.601665496826172,5.291384696960449,0.426259309053421,3.0770437717437744,0.06122186779975891,0.09999998658895493,5.310279369354248,0.12509984540253122,0.12509984540253122,0.08721528947353363,0.08609818667173386,True,287,9.810225817555147e-07,True,True,1.9043040000251494
25,0.5457172666309208,0.5455422970993251,0.5538593016789204,0.04902167618274689,0.006297392770648003,0.2499999850988388,0.258056640625,1.4901161193847656e-08,-0.4728061556816101,3.0880842208862305,-2.5353968143463135,5.342704772949219,0.42567896842956543,3.078996419906616,0.06124827638268471,0.09999999403953552,5.370442867279053,0.1825080018762553,0.1825080018762553,0.02505733259022236,0.04126160591840744,True,288,9.857783027913666e-07,True,True,1.896165199985262
26,0.5451891886192347,0.5449920659410741,0.5532743898417952,0.048988260328769684,0.007406720891594887,0.25,0.259521484375,0.0,0.013902988284826279,2.945753335952759,-2.1014976501464844,5.387362480163574,0.424373984336853,2.907031297683716,0.058125682175159454,0.10000000149011612,5.422037124633789,0.0692359132920882,0.0692359132920882,0.02919420227408409,0.026830215007066727,True,287,9.96378735572683e-07,True,True,1.9042987000138965
27,0.5461953535242807,0.5459312723739874,0.554219392981957,0.048988327383995056,0.010754641145467758,0.25,0.25830078125,0.0,2.5297703742980957,1.3650727272033691,1.591408610343933,5.4258317947387695,0.4204109311103821,2.8410816192626953,0.05673788860440254,0.10000000149011612,5.46559476852417,0.39630830972185005,0.39630830972185005,0.02907227724790573,0.08239036053419113,True,286,9.877566453361277e-07,True,True,1.8766010999970604
28,0.5452705412803482,0.5450203323548924,0.5533179475803726,0.04903237149119377,0.010058827698230743,0.2499999701976776,0.25927734375,2.9802322387695312e-08,1.9776158332824707,1.764021396636963,0.6155383586883545,5.450000762939453,0.42123764753341675,2.625034809112549,0.049503475427627563,0.10000000149011612,5.493434906005859,0.1837724754685297,0.1837724754685297,0.02116507478058338,0.039024632424116135,True,286,9.84058652142917e-07,True,True,1.9148210000130348
29,0.547252261075328,0.5470429208531481,0.5553486496518479,0.049416229128837585,0.007996199652552605,0.2499999701976776,0.2451171875,2.9802322387695312e-08,0.10130660235881805,3.019043445587158,-2.1277129650115967,5.468028545379639,0.4236788749694824,2.989239454269409,0.05954829603433609,0.10000000149011612,5.514113903045654,0.8258870779348834,0.8258870779348834,0.07022842019796371,0.17391379177570343,True,290,9.720569165895768e-07,True,True,1.9307109999936074
30,0.5445581421314011,0.5442923923602532,0.5526323207497714,0.049158934503793716,0.010829541832208633,0.25,0.259765625,0.0,2.4637341499328613,1.4685893058776855,1.4128272533416748,5.486688613891602,0.42032185196876526,2.8402907848358154,0.056244779378175735,0.10000000149011612,5.535222053527832,0.041447270844752956,0.041447270844752956,0.03123965859413147,0.02423436939716339,True,287,9.98357785454413e-07,True,True,1.926196800020989
31,0.5441038675039239,0.5437972620046861,0.5521733985994991,0.049127329140901566,0.012873908504843712,0.25,0.25927734375,0.0,3.1515307426452637,1.0551254749298096,2.4827704429626465,5.501153469085693,0.41788288950920105,3.293511152267456,0.06513483077287674,0.10000000149011612,5.551660537719727,0.25476376022533637,0.25476376022533637,0.03409985080361366,0.05681486427783966,True,287,9.644777572718249e-07,True,True,1.92263109999476
32,0.543308458467716,0.5429792099723161,0.5513928505406106,0.049125365912914276,0.014006156474351883,0.25,0.2587890625,0.0,3.299945592880249,0.9778861999511719,2.6941816806793213,5.509709358215332,0.4165259003639221,3.4118096828460693,0.0669466033577919,0.10000000149011612,5.561676979064941,0.4108210733126011,0.4108210733126011,0.04346051812171936,0.08790479600429535,True,287,9.753938233789913e-07,True,True,1.9547780999855604
33,0.5411238328143236,0.5408034741803286,0.5492521749678452,0.04923131689429283,0.013556365855038166,0.2499999701976776,0.242431640625,2.9802322387695312e-08,3.197082281112671,1.0387715101242065,2.5419955253601074,5.511421203613281,0.41706550121307373,3.3308424949645996,0.06575412303209305,0.10000000149011612,5.564520359039307,0.5137286162489293,0.5137286162489293,0.060613274574279785,0.11232155561447144,True,288,9.950202455736038e-07,True,True,1.9307720999931917
34,0.5383090229001815,0.5380350773488158,0.5465455197124994,0.04953005909919739,0.011220774613320827,0.25,0.244873046875,0.0,1.380581021308899,2.293548822402954,-0.5735148191452026,5.505591869354248,0.4198561906814575,2.653106212615967,0.04917769134044647,0.10000000149011612,5.559450626373291,1.720734462590863,0.9999993888722932,0.10720927268266678,0.3504254221916199,True,291,9.748857224850645e-07,True,True,1.971860799996648
35,0.5365158974715382,0.5362194335275203,0.5447777194758184,0.049359217286109924,0.01235523633658886,0.25,0.243408203125,0.0,2.8761117458343506,1.2248034477233887,2.0630478858947754,5.503226280212402,0.4185029864311218,3.093526601791382,0.061819884926080704,0.10000000149011612,5.558067321777344,0.10002481158105417,0.10002481158105417,0.06947071105241776,0.05046525225043297,True,291,9.987103546581333e-07,True,True,1.9532647999876644
36,0.5353843897847497,0.5350766034392678,0.5436887890875336,0.049255892634391785,0.012926522642374039,0.25,0.24462890625,0.0,3.119934558868408,1.0758823156356812,2.438204526901245,5.497574806213379,0.41781991720199585,3.2655715942382812,0.06482194364070892,0.10000000149011612,5.552717685699463,0.27187611213229973,0.27187611213229973,0.05894200876355171,0.06422555446624756,True,291,9.787755823272702e-07,True,True,1.9687367999868002
37,0.5342130745098618,0.5339130090632167,0.5425757521356936,0.04921557381749153,0.012542493641376495,0.2499999850988388,0.2451171875,1.4901161193847656e-08,3.123197078704834,1.0686404705047607,2.44907283782959,5.487971305847168,0.4182792007923126,3.2639875411987305,0.06484007835388184,0.10000000149011612,5.542642593383789,0.1545880263631004,0.1545880263631004,0.05498601496219635,0.047057144343853,True,291,9.890726186670247e-07,True,True,1.957828700018581
38,0.5331255485049561,0.5328403569317535,0.5415423198880935,0.04922904074192047,0.011798126623034477,0.2499999701976776,0.245361328125,2.9802322387695312e-08,3.0261237621307373,1.1187812089920044,2.3114960193634033,5.476030349731445,0.419168084859848,3.1866707801818848,0.06362933665513992,0.10000000149011612,5.529587745666504,0.1587008009118344,0.1587008009118344,0.05632442981004715,0.051514748483896255,True,292,9.683223418510864e-07,True,True,1.9632153999991715
39,0.5318318704680073,0.5315409652531612,0.5403158370281329,0.04926222935318947,0.012082149274647236,0.2499999701976776,0.2451171875,2.9802322387695312e-08,3.044064998626709,1.1019251346588135,2.345189332962036,5.464096546173096,0.418829083442688,3.194772481918335,0.0638248547911644,0.10000000149011612,5.5160603523254395,0.0706034153652502,0.0706034153652502,0.0576193742454052,0.04045148566365242,True,293,9.806576205770323e-07,True,True,1.9507124999945518
40,0.5301204753203136,0.5298163200860662,0.5387502897098668,0.04931797832250595,0.012741862796247005,0.25,0.24462890625,0.0,3.0644748210906982,1.0823286771774292,2.383716106414795,5.449747562408447,0.41804084181785583,3.2041964530944824,0.06404616683721542,0.10000000149011612,5.503048419952393,0.375578791772159,0.375578791772159,0.07634320110082626,0.08687715977430344,True,293,9.831150189075823e-07,True,True,1.9621269000053871
41,0.5254861024545535,0.5251900498794422,0.5344989909832005,0.049430981278419495,0.012331079691648483,0.2499999701976776,0.240234375,2.9802322387695312e-08,2.661877155303955,1.3107964992523193,1.7686525583267212,5.431227684020996,0.4185318648815155,2.919462203979492,0.058887872844934464,0.10000000149011612,5.485543251037598,1.902692855815987,0.9999994803566267,0.18394596874713898,0.38154810667037964,True,294,9.905950885086743e-07,True,True,1.9575836000149138
42,0.5196202282383691,0.5195066413953553,0.5294076958426601,0.04974188655614853,0.003192247822880745,0.2499999701976776,0.2490234375,2.9802322387695312e-08,-0.5910954475402832,3.240557909011841,-2.789672613143921,5.4053544998168945,0.42931076884269714,3.235272169113159,0.06443047523498535,0.10000000149011612,5.457513809204102,0.11677669144026627,0.11677669144026627,0.0887112095952034,0.06927551329135895,True,298,9.834424871691527e-07,True,True,1.9890876999998
43,0.5174664668073986,0.5173588093031306,0.5277871848731316,0.05082542076706886,0.0028416041750460863,0.2499999701976776,0.25048828125,2.9802322387695312e-08,-1.0912561416625977,3.3466415405273438,-3.2341115474700928,5.374089241027832,0.429718941450119,3.4578323364257812,0.06778033077716827,0.10000000149011612,5.425096035003662,0.8973964382639694,0.8973964382639694,0.13745328783988953,0.21407705545425415,True,299,9.818999430381093e-07,True,True,1.994803800014779
44,0.5146158570754187,0.5145277734510445,0.5256832723773561,0.049727991223335266,0.001917781657539308,0.2499999850988388,0.247802734375,1.4901161193847656e-08,-1.151146650314331,3.3152706623077393,-3.36580228805542,5.339393615722656,0.43079251050949097,3.442734956741333,0.06770066916942596,0.10000000149011612,5.390843868255615,0.2567190166132091,0.2567190166132091,0.02392677031457424,0.05600462481379509,True,300,9.914950275225702e-07,True,True,1.9817069999990053
45,0.5135965533410497,0.5135081939106174,0.5246293623121243,0.04962289333343506,0.0019368268549442291,0.2499999850988388,0.248291015625,1.4901161193847656e-08,-1.2660154104232788,3.2997400760650635,-3.4854013919830322,5.304075717926025,0.4307704269886017,3.459918737411499,0.0679173693060875,0.10000000149011612,5.357326507568359,1.0978114613461494,0.9999991421382239,0.09585355967283249,0.23837731778621674,True,300,9.767881769559601e-07,True,True,1.9649706999771297
46,0.5092640628786759,0.5091609635083005,0.5205065749036155,0.04999398812651634,0.0026552691124379635,0.25,0.2490234375,0.0,-1.1245102882385254,3.2040507793426514,-3.547114849090576,5.27822208404541,0.4299357235431671,3.3168253898620605,0.06602879613637924,0.10000000149011612,5.340346813201904,0.3421716458421592,0.3421716458421592,0.10884655267000198,0.10787695646286011,True,300,9.78918643895848e-07,True,True,1.9848699999856763
47,0.5069081264412374,0.5068389064235955,0.5190285556817581,0.049572985619306564,0.0009823516011238098,0.2499999850988388,0.249755859375,1.4901161193847656e-08,-0.8194427490234375,3.056617498397827,-3.5667707920074463,5.251472473144531,0.43187689781188965,3.081251621246338,0.06270865350961685,0.10000000149011612,5.3173136711120605,0.358935443543717,0.358935443543717,0.023589614778757095,0.07399379462003708,True,300,9.768957185356478e-07,True,True,2.0654645999893546
48,0.5044921664722692,0.5043174374659043,0.5166919586782741,0.05079616978764534,0.006196641828864813,0.25,0.248779296875,0.0,0.2979891896247864,2.5296285152435303,-3.4703030586242676,5.224330425262451,0.42579731345176697,2.471196174621582,0.05032406747341156,0.10000000149011612,5.294233322143555,1.4975928474018008,0.9999995127263394,0.18351306021213531,0.31042200326919556,True,300,9.947785439547999e-07,True,True,2.2054354999854695
49,0.5042171512355692,0.5040573700068183,0.5171627908009394,0.05004501715302467,0.005486810579895973,0.25,0.252197265625,0.0,0.5994120836257935,2.287792921066284,-3.6157619953155518,5.179510593414307,0.42663002014160156,2.2995429039001465,0.045317407697439194,0.10000000149011612,5.253357887268066,1.5539407634199647,0.9999993637113133,0.058213189244270325,0.30450350046157837,True,300,9.781266384822837e-07,True,True,2.2044029000098817
50,0.4964472476674541,0.4962553109696432,0.5093670227382471,0.05049014464020729,0.00707232765853405,0.25,0.25732421875,0.0,-0.6562637090682983,2.778151273727417,-3.8362789154052734,5.12395715713501,0.42476779222488403,2.758937358856201,0.05798191577196121,0.10000000149011612,5.2009711265563965,1.1584126076506165,0.9999992950713834,0.08310645073652267,0.2438310831785202,True,303,9.790514545676325e-07,True,True,2.245599999994738
51,0.5009849709494718,0.5008449931683698,0.5140706615114797,0.05092025548219681,0.004452876280993223,0.25,0.24658203125,0.0,-0.5831742882728577,2.6629016399383545,-3.9288790225982666,5.06455135345459,0.42784008383750916,2.6283085346221924,0.05592108517885208,0.10000000149011612,5.146425724029541,1.2005552352605124,0.9999992561070479,0.13588249683380127,0.25042858719825745,True,307,9.907029967177005e-07,True,True,2.2250843000074383
52,0.4947596295598761,0.49460010792984227,0.5077690387458461,0.05097481980919838,0.0054273405112326145,0.25,0.242431640625,0.0,-1.006216049194336,2.718855619430542,-4.047518730163574,4.979559421539307,0.4266997277736664,2.7867960929870605,0.05898210033774376,0.10000000149011612,5.063154220581055,0.9773245990609525,0.9773245990609525,0.14926639199256897,0.21108341217041016,True,306,9.920855680775236e-07,True,True,2.2797985000070184
53,0.4944717468303589,0.49431910102637094,0.5077219337959114,0.05079785734415054,0.005092397332191467,0.2499999850988388,0.25341796875,1.4901161193847656e-08,-1.5155372619628906,2.6948344707489014,-4.184401035308838,4.874096393585205,0.427092045545578,2.9791417121887207,0.06228966638445854,0.09999999403953552,4.9568562507629395,0.13263728798796215,0.13263728798796215,0.11093214899301529,0.06793761253356934,True,304,9.794840792285118e-07,True,True,2.2164957000059076
54,0.49696184170868557,0.49677290203485946,0.5105196449827857,0.05025515332818031,0.0069342260248959064,0.25,0.25048828125,0.0,-1.8257091045379639,2.642686605453491,-4.2652482986450195,4.805150032043457,0.42493027448654175,3.097407102584839,0.0640392005443573,0.09999999403953552,4.8890767097473145,0.5938557613282265,0.5938557613282265,0.40316349267959595,0.28479060530662537,True,305,9.897462084881454e-07,True,True,2.2538751999964006
55,0.49864880708322434,0.498382042028909,0.5116923530838395,0.0504419170320034,0.01081615686416626,0.2500000298023224,0.248291015625,2.9802322387695312e-08,-2.048867702484131,2.6610891819000244,-4.30712890625,4.796006202697754,0.4203377962112427,3.250053644180298,0.06604035943746567,0.09999999403953552,4.881541728973389,1.743662893634963,0.9999994604247233,0.15203379094600677,0.38267576694488525,True,305,9.96882419986809e-07,True,True,2.202582900004927
56,0.497735883623767,0.4974441181723357,0.5106841416528319,0.05034715682268143,0.01207091473042965,0.25,0.249267578125,0.0,-2.092015266418457,2.6729557514190674,-4.301310062408447,4.801124095916748,0.4188425540924072,3.2878599166870117,0.06650946289300919,0.09999999403953552,4.890191078186035,1.355992022813547,0.9999992666077596,0.1337834894657135,0.2996762990951538,True,305,9.869014598027909e-07,True,True,2.3479640999867115
57,0.49533683314552707,0.49506550841039226,0.5082808416966367,0.05001727119088173,0.011065373197197914,0.2499999850988388,0.25244140625,1.4901161193847656e-08,-2.013007164001465,2.6848645210266113,-4.2532958984375,4.81998348236084,0.42004120349884033,3.248404026031494,0.06597702205181122,0.09999999403953552,4.914242267608643,0.41394869133115936,0.41394869133115936,0.09403064846992493,0.10085432231426239,True,304,9.76431112257495e-07,True,True,2.206365999998525
58,0.4945699470125583,0.4943079428010133,0.507450784865006,0.04985550418496132,0.010607435368001461,0.25,0.25537109375,0.0,-1.8901034593582153,2.7018444538116455,-4.188731670379639,4.8514580726623535,0.420585960149765,3.1866354942321777,0.06511954963207245,0.09999999403953552,4.9505839347839355,0.20365935829170848,0.20365935829170848,0.0320206917822361,0.05390408635139465,True,305,9.72908584845408e-07,True,True,2.3026152000238653
59,0.490922051035757,0.49065545096709834,0.5037448792451705,0.04962783679366112,0.01084861159324646,0.25,0.24560546875,0.0,-1.747761607170105,2.7124996185302734,-4.1243367195129395,4.883712291717529,0.4202991724014282,3.1157524585723877,0.06416725367307663,0.09999999403953552,4.986303329467773,0.5850121054350189,0.5850121054350189,0.1665838211774826,0.16086556017398834,True,306,9.940468830015054e-07,True,True,2.124091600009706
60,0.4936763744212622,0.49344539755284134,0.506956477134806,0.04854057356715202,0.009121814742684364,0.25,0.247802734375,0.0,-1.5293362140655518,2.6744401454925537,-4.038536548614502,4.897655487060547,0.42234838008880615,2.964524984359741,0.062033604830503464,0.10000000149011612,5.003288745880127,1.7093869746483459,0.9999994984033306,0.31424909830093384,0.4177697002887726,True,307,9.656349864950448e-07,True,True,2.1862334000179544
61,0.49284337861769817,0.49260706319966335,0.5059075142743085,0.047560788691043854,0.009437731467187405,0.2499999701976776,0.25146484375,2.9802322387695312e-08,-1.4686238765716553,2.6892290115356445,-4.000962257385254,4.922757625579834,0.42197421193122864,2.9494175910949707,0.061789870262145996,0.10000000149011612,5.0299859046936035,0.31057154941449544,0.31057154941449544,0.18794593214988708,0.12729021906852722,True,306,9.879737139474688e-07,True,True,2.1252236000145786
62,0.49142684730866537,0.49120245491692405,0.5041842106984481,0.045466139912605286,0.008946312591433525,0.2499999701976776,0.253662109375,2.9802322387695312e-08,-1.4437143802642822,2.7247140407562256,-3.9627702236175537,4.957688808441162,0.4225561022758484,2.973283052444458,0.06208503246307373,0.10000000149011612,5.066957950592041,1.01586060860215,0.9999989859029081,0.09523376822471619,0.22918950021266937,True,305,9.968185843649475e-07,True,True,2.2111249000008684
63,0.4917964238759582,0.4916189004566972,0.5047061222225786,0.039777010679244995,0.006887320429086685,0.2499999701976776,0.248291015625,2.9802322387695312e-08,-1.2333804368972778,2.6940786838531494,-3.8424177169799805,4.983674049377441,0.42498549818992615,2.8535165786743164,0.06024434044957161,0.10000000149011612,5.096399784088135,1.710999081338112,0.999999539680984,0.13389284908771515,0.3550548553466797,True,307,9.84065790690041e-07,True,True,2.135379199986346
