iteration,total_objective,thermal_smooth,exact_continuous_tmax,total_variation,binarization_penalty,continuous_material_fraction,binary_material_fraction,projection_absolute_error,material_logit_mean,material_logit_std,material_logit_minimum,material_logit_maximum,material_std,hidden_state_rms,delta_state_rms,maximum_absolute_delta,maximum_absolute_state,gradient_norm_before_clipping,gradient_norm_after_clipping,conv3x3_weight_gradient_norm,conv1x1_weight_gradient_norm,all_parameter_gradients_finite,maximum_cg_iterations,maximum_explicit_relative_residual,all_cg_converged,finite,wall_seconds
10,0.6236394831798848,0.6236275554224726,0.6666789361455813,0.011927757412195206,0.17616809904575348,0.25,0.07568359375,0.0,0.021243087947368622,0.250058114528656,-0.08696643263101578,0.7823331356048584,0.10645142942667007,0.1797219216823578,0.0031295246444642544,0.02404584363102913,0.7823331356048584,0.5345378500792306,0.5345378500792306,0.09081687033176422,0.5264372825622559,True,298,9.8672779534202e-07,True,True,1.954896999988705
11,0.6114696197084151,0.6114525591212324,0.650367776367092,0.01706058718264103,0.16366881132125854,0.2499999850988388,0.1123046875,1.4901161193847656e-08,0.049863070249557495,0.36392179131507874,-0.10897167772054672,1.162073016166687,0.15437346696853638,0.2668176293373108,0.004828328732401133,0.04019349068403244,1.162073016166687,0.3705988669995657,0.3705988669995657,0.06907428801059723,0.3637753129005432,True,298,9.633946491385667e-07,True,True,1.9606022000079975
12,0.6043734358468129,0.60435068106959,0.6386947288337183,0.02275477722287178,0.14173083007335663,0.25,0.1337890625,0.0,0.0993753969669342,0.5430951118469238,-0.1407499462366104,1.7533721923828125,0.21393732726573944,0.4123890697956085,0.0077888998202979565,0.06507440656423569,1.7533721923828125,0.12252352112660708,0.12252352112660708,0.03327536955475807,0.1177535429596901,True,302,9.819058919484981e-07,True,True,1.9867010999878403
13,0.6020015430368671,0.6019748755090127,0.6326604958832218,0.026667527854442596,0.1182209774851799,0.2499999701976776,0.141845703125,2.9802322387695312e-08,0.1714859902858734,0.7764180898666382,-0.18000131845474243,2.480292797088623,0.2632090747356415,0.6220988035202026,0.012075977399945259,0.08746568858623505,2.480292797088623,0.08666334220235601,0.08666334220235601,0.03829384967684746,0.07644156366586685,True,298,9.854405845744111e-07,True,True,1.970925300003728
14,0.5980538317087176,0.5980244225478801,0.626506123391713,0.02940916083753109,0.1007084995508194,0.25,0.16064453125,0.0,0.26152026653289795,1.012882113456726,-0.2148846834897995,3.1481189727783203,0.29460397362709045,0.863744854927063,0.0167863667011261,0.09694766253232956,3.1481189727783203,0.17125196149187003,0.17125196149187003,0.06021007150411606,0.15803471207618713,True,296,9.913783475939874e-07,True,True,1.9591266000061296
15,0.5890111387201937,0.5889783978143128,0.616048763969047,0.03274090588092804,0.08631213009357452,0.2499999850988388,0.16845703125,1.4901161193847656e-08,0.3671588897705078,1.231647253036499,-0.24415943026542664,3.704120635986328,0.3181003928184509,1.11448073387146,0.021362340077757835,0.09941721707582474,3.704120635986328,0.3269291650291493,0.3269291650291493,0.10347231477499008,0.30873459577560425,True,293,9.879666958282584e-07,True,True,1.9361807000241242
16,0.5745894614429123,0.5745518709094174,0.600618639599415,0.03759053349494934,0.07101507484912872,0.25,0.196044921875,0.0,0.49400317668914795,1.432111144065857,-0.2674473226070404,4.16346549987793,0.3412988781929016,1.3638166189193726,0.025739584118127823,0.09990985691547394,4.16346549987793,0.36935574906555946,0.36935574906555946,0.10722783207893372,0.342370867729187,True,293,9.96541678266664e-07,True,True,1.9869043000217061
17,0.5607726657416985,0.5607297041740582,0.5860588635163185,0.042961567640304565,0.05170870199799538,0.2499999850988388,0.2265625,1.4901161193847656e-08,0.5225828289985657,1.6659821271896362,-0.4330570101737976,4.530337810516357,0.36849868297576904,1.6058564186096191,0.03012596257030964,0.09998807311058044,4.530337810516357,0.3113666333083461,0.3113666333083461,0.07596869766712189,0.2563770115375519,True,290,9.771198968529047e-07,True,True,1.966793300001882
18,0.5505778170287529,0.550531223694227,0.5753137023474094,0.04659333452582359,0.03227938339114189,0.25,0.245849609375,0.0,0.3194315433502197,2.0097060203552246,-0.9157988429069519,4.820766925811768,0.393980473279953,1.879238486289978,0.03601141646504402,0.0999986007809639,4.820766925811768,0.1586291218094408,0.1586291218094408,0.05113592743873596,0.14044982194900513,True,287,9.844255507352157e-07,True,True,1.9750939999939874
19,0.5461002714234356,0.5460524117584292,0.5706029870091428,0.047859665006399155,0.02204364910721779,0.2499999850988388,0.24658203125,1.4901161193847656e-08,0.03246539831161499,2.3923492431640625,-1.5068516731262207,5.048489570617676,0.4067632257938385,2.215911865234375,0.043931994587183,0.09999983757734299,5.048489570617676,0.33390146166979856,0.33390146166979856,0.03947347402572632,0.0765242725610733,True,286,9.78342945914075e-07,True,True,1.9052860999945551
20,0.5432673906674401,0.5432194739160852,0.5677730587831941,0.047916751354932785,0.020991137251257896,0.25,0.25244140625,0.0,-0.0007216855883598328,2.6316230297088623,-1.7752691507339478,5.22338342666626,0.40805497765541077,2.4678444862365723,0.04919898882508278,0.09999998658895493,5.22338342666626,0.48450311868663437,0.48450311868663437,0.034213289618492126,0.09204341471195221,True,286,9.964608681889578e-07,True,True,1.8979865000001155
21,0.5396962638985469,0.5396489076618208,0.5643688762126997,0.04735623672604561,0.026924442499876022,0.2499999850988388,0.255615234375,1.4901161193847656e-08,0.33160221576690674,2.6613693237304688,-1.6062099933624268,5.358841896057129,0.4007188081741333,2.5525434017181396,0.05020792782306671,0.10000000149011612,5.358841896057129,0.3995196227961948,0.3995196227961948,0.029983259737491608,0.07677105814218521,True,285,9.715698749030933e-07,True,True,1.8915070000221021
22,0.5446352820276078,0.5445908840997872,0.5702858553531958,0.044397927820682526,0.051977913826704025,0.24999995529651642,0.244140625,4.470348358154297e-08,2.3560688495635986,1.4786847829818726,1.3085107803344727,5.465920925140381,0.36813321709632874,2.730079174041748,0.05401257798075676,0.10000000149011612,5.465920925140381,3.984382299316511,0.9999997501728141,0.10127314925193787,0.7300736904144287,True,285,9.61749768853358e-07,True,True,1.8782083000114653
23,0.5422974127826965,0.5422527978269136,0.5679885712425342,0.04461495578289032,0.05162598937749863,0.25,0.244384765625,0.0,2.457005262374878,1.5004292726516724,1.359920620918274,5.542428016662598,0.3686109185218811,2.836322784423828,0.055973563343286514,0.10000000149011612,5.542428016662598,4.799902411846742,0.9999998163674759,0.11617530137300491,0.8755202889442444,True,284,9.656243052514308e-07,True,True,1.8845111000118777
24,0.534648139159881,0.5346013424915601,0.5596130021291785,0.04679666832089424,0.03288014978170395,0.25,0.257568359375,0.0,0.2890958786010742,3.111485481262207,-2.165980577468872,5.600279808044434,0.3932172656059265,3.018587589263916,0.0593603141605854,0.10000000149011612,5.600279808044434,0.3027385474759694,0.3027385474759694,0.03297019749879837,0.06040853634476662,True,283,9.87752744706148e-07,True,True,1.8757599999953527
25,0.5350412978959651,0.5349940255863042,0.5598468528770179,0.04727230966091156,0.0267495047301054,0.25,0.2578125,0.0,-0.21391701698303223,3.4374635219573975,-2.767322540283203,5.648737907409668,0.4009369909763336,3.331794261932373,0.06491600722074509,0.10000000149011612,5.648737907409668,0.8630939339958138,0.8630939339958138,0.036076612770557404,0.15774279832839966,True,284,9.996121225652675e-07,True,True,1.9034699999901932
26,0.5332076121283739,0.533160468531218,0.5580834403665946,0.0471435971558094,0.028308376669883728,0.2499999850988388,0.25830078125,1.4901161193847656e-08,-0.20185527205467224,3.513889789581299,-2.8487441539764404,5.690502166748047,0.3989882469177246,3.4148547649383545,0.06615453213453293,0.10000000149011612,5.690502166748047,1.110862000167297,0.9999992434425024,0.0413992740213871,0.2023583948612213,True,284,9.825049531355994e-07,True,True,1.8673999999882653
27,0.5306940352438785,0.5306478579385974,0.5560499447419535,0.04617730528116226,0.040521617978811264,0.25,0.258056640625,0.0,0.5214635133743286,3.2593634128570557,-2.261324405670166,5.726816177368164,0.3833775818347931,3.216958999633789,0.0626111701130867,0.10000000149011612,5.726816177368164,0.5195283263534949,0.5195283263534949,0.03066619113087654,0.09853646904230118,True,281,9.9673362119487e-07,True,True,1.8567461999773514
28,0.5339218907615112,0.5338769678546058,0.559920360811988,0.044922906905412674,0.05337389558553696,0.2500000298023224,0.255859375,2.9802322387695312e-08,2.725123882293701,1.6039764881134033,1.38968026638031,5.755991458892822,0.36623236536979675,3.144434928894043,0.06107309088110924,0.10000000149011612,5.755991458892822,10.463025585648037,0.999999979575926,0.21879220008850098,1.876281499862671,True,281,9.9416887654095e-07,True,True,1.8608709999825805
29,0.5281780623342355,0.5281319851349552,0.5536567064308308,0.04607719928026199,0.041920389980077744,0.25,0.25830078125,0.0,0.4470016360282898,3.4216883182525635,-2.4909770488739014,5.7789626121521,0.3815489411354065,3.372624397277832,0.06525534391403198,0.10000000149011612,5.7789626121521,0.8527101883141803,0.8527101883141803,0.033899519592523575,0.15638266503810883,True,281,9.99770186735428e-07,True,True,1.8619832000113092
30,0.5282788145700543,0.5282316809976547,0.5532625639905391,0.04713357239961624,0.028641194105148315,0.25,0.262939453125,0.0,-0.4025273025035858,3.8173940181732178,-3.2747368812561035,5.79686164855957,0.3985709547996521,3.7503976821899414,0.07113154977560043,0.10000000149011612,5.79686164855957,1.0208769927446877,0.9999991371071482,0.0331571064889431,0.18292957544326782,True,284,9.930383468148068e-07,True,True,1.7660507999826223
31,0.5284731313571857,0.5284258847259508,0.5534258261968661,0.04724663123488426,0.027291972190141678,0.25,0.2646484375,0.0,-0.5070944428443909,3.8911705017089844,-3.4022302627563477,5.813959121704102,0.40025994181632996,3.8385279178619385,0.07234833389520645,0.10000000149011612,5.813959121704102,2.2359513715976673,0.9999995454559404,0.05720985680818558,0.40059545636177063,True,285,9.692496350045803e-07,True,True,1.9166696000029333
32,0.5254110573200045,0.5253641713043211,0.550590759045582,0.04688601568341255,0.032979268580675125,0.2499999850988388,0.268310546875,1.4901161193847656e-08,-0.25375157594680786,3.8418145179748535,-3.245570659637451,5.830502986907959,0.39309123158454895,3.7710041999816895,0.07136847078800201,0.10000000149011612,5.830502986907959,1.0865534417350355,0.9999991138769466,0.041263654828071594,0.19429637491703033,True,283,9.837702180696464e-07,True,True,1.9116195999959018
33,0.5359658466023702,0.5359232038413484,0.5629983087718432,0.04264276102185249,0.06861674040555954,0.2500000298023224,0.244384765625,2.9802322387695312e-08,3.417259931564331,1.2270506620407104,2.485729932785034,5.8452301025390625,0.34479454159736633,3.6234047412872314,0.06985312700271606,0.10000000149011612,5.8452301025390625,11.479120691571378,0.9999998946250288,0.2228400856256485,2.033576011657715,True,282,9.740409523254587e-07,True,True,1.8877547000010964
34,0.5451839041408884,0.5451444036473321,0.5733486161922988,0.03950049355626106,0.08496920019388199,0.2500000596046448,0.239013671875,5.960464477539063e-08,3.767716407775879,1.0044329166412354,3.065410614013672,5.856639862060547,0.32020434737205505,3.8912432193756104,0.07368621975183487,0.10000000149011612,5.856847286224365,6.619393251166733,0.9999998137335827,0.1289844810962677,1.169495940208435,True,283,9.982964442333189e-07,True,True,1.8817771000030916
35,0.5364999674943556,0.5364580133122672,0.5638702655902725,0.04195418208837509,0.07291251420974731,0.2500000596046448,0.24462890625,5.960464477539063e-08,3.5510194301605225,1.1619901657104492,2.6814022064208984,5.865306854248047,0.3385077714920044,3.731309175491333,0.07146374881267548,0.10000000149011612,5.866832733154297,11.45348997860577,0.9999998696439961,0.2179587334394455,2.0218844413757324,True,282,9.94837314743291e-07,True,True,1.8820636000018567
36,0.5209697432083252,0.5209231532451871,0.5463960738157474,0.046589963138103485,0.03674766793847084,0.2499999701976776,0.264892578125,2.9802322387695312e-08,-0.16569477319717407,3.9161126613616943,-3.2900853157043457,5.871758937835693,0.3882683515548706,3.8494763374328613,0.07250016182661057,0.10000000149011612,5.874241352081299,0.11474557314312045,0.11474557314312045,0.031007817015051842,0.02884477563202381,True,280,9.711764459447474e-07,True,True,1.9145043999888003
37,0.5247631181673467,0.5247154708997667,0.5497351533022274,0.04764726758003235,0.026141144335269928,0.25,0.261474609375,0.0,-0.646079957485199,4.063824653625488,-3.660168409347534,5.876748085021973,0.40169498324394226,4.043158531188965,0.07493099570274353,0.10000000149011612,5.880428314208984,1.5647688167368905,0.9999992908295179,0.06464406102895737,0.28084543347358704,True,282,9.910262503733523e-07,True,True,1.8489111999806482
38,0.5227120713372864,0.5226641876478828,0.5476531201911801,0.047883689403533936,0.024593813344836235,0.25,0.261474609375,0.0,-0.7009488344192505,4.08234167098999,-3.7045512199401855,5.881192207336426,0.40361636877059937,4.071948051452637,0.07534375786781311,0.10000000149011612,5.886253833770752,0.4839191052674681,0.4839191052674681,0.06422173976898193,0.09251384437084198,True,282,9.678774643012946e-07,True,True,1.8729765000171028
39,0.5204691269602385,0.5204214092511442,0.5455008386397994,0.047717709094285965,0.02642819657921791,0.25,0.26220703125,0.0,-0.6226240992546082,4.069137096405029,-3.6503896713256836,5.8839430809021,0.40133750438690186,4.048233985900879,0.07511299103498459,0.10000000149011612,5.890732765197754,0.7517810801762534,0.7517810801762534,0.049895793199539185,0.13628847897052765,True,282,9.740240711965314e-07,True,True,1.8350148999888916
40,0.5186015930977803,0.5185537859295648,0.5435680373745521,0.04780716821551323,0.023465070873498917,0.2499999850988388,0.2705078125,1.4901161193847656e-08,-0.7598652839660645,4.1111860275268555,-3.742151975631714,5.884238243103027,0.40501222014427185,4.112639427185059,0.07606081664562225,0.10000000149011612,5.892699718475342,0.5036381441821528,0.5036381441821528,0.03011307492852211,0.09074915200471878,True,281,9.94539481107207e-07,True,True,1.7701338999904692
41,0.516890022337721,0.516842208054201,0.5418953725813503,0.04781428351998329,0.023937135934829712,0.25,0.270751953125,0.0,-0.7542650699615479,4.110846519470215,-3.730926990509033,5.884352207183838,0.40442904829978943,4.111905097961426,0.07606761902570724,0.10000000149011612,5.894617080688477,0.5034640941988567,0.5034640941988567,0.03076358325779438,0.09067507833242416,True,282,9.905338045909134e-07,True,True,1.9951197999762371
42,0.5134603531083393,0.5134126496931839,0.5385993134309237,0.04770341515541077,0.027381636202335358,0.2499999850988388,0.27197265625,1.4901161193847656e-08,-0.5916038155555725,4.0593976974487305,-3.6116490364074707,5.884089946746826,0.4001478850841522,4.038054943084717,0.07519463449716568,0.10000000149011612,5.89665412902832,0.8437822070887171,0.8437822070887171,0.040911268442869186,0.1504344940185547,True,281,9.81443860739085e-07,True,True,1.8620944999856874
43,0.5131002596440281,0.5130537602501477,0.5389316822675988,0.04649939388036728,0.04246050864458084,0.2499999701976776,0.27001953125,2.9802322387695312e-08,0.21022918820381165,3.787247896194458,-3.00272798538208,5.883646488189697,0.3808405101299286,3.7380475997924805,0.07116390019655228,0.10000000149011612,5.898746013641357,0.31683606015025595,0.31683606015025595,0.033787794411182404,0.062374234199523926,True,279,9.522100276674441e-07,True,True,1.8469090999860782
44,0.5337340595700313,0.5336937925793697,0.5620274218636592,0.040266990661621094,0.0823163315653801,0.2499999701976776,0.223876953125,2.9802322387695312e-08,3.760840892791748,1.0335367918014526,3.03387451171875,5.881868362426758,0.3243202865123749,3.905703067779541,0.0739772692322731,0.10000000149011612,5.899637222290039,11.443094260597453,0.999999879077984,0.21398501098155975,1.9993445873260498,True,282,9.96092754752893e-07,True,True,1.7370906999858562
45,0.5284664922373615,0.5284249652715646,0.5563434821314617,0.04152696579694748,0.0760648250579834,0.24999991059303284,0.22900390625,8.940696716308594e-08,3.638456344604492,1.1101301908493042,2.837158441543579,5.8789896965026855,0.3338190019130707,3.8116869926452637,0.07270864397287369,0.10000000149011612,5.899049758911133,15.447120206664716,0.9999998638783131,0.28822553157806396,2.6973929405212402,True,280,9.842219848300226e-07,True,True,1.8355031000101008
46,0.5052812785507954,0.5052335919068969,0.5307880473359078,0.04768664389848709,0.033692456781864166,0.25,0.255859375,0.0,-0.2350648045539856,3.8994460105895996,-3.288045883178711,5.87515926361084,0.3921830356121063,3.851439952850342,0.07278601080179214,0.10000000149011612,5.897214412689209,0.48096627576821416,0.48096627576821416,0.05723708122968674,0.09263459593057632,True,284,9.891629088200057e-07,True,True,1.8856515000225045
47,0.5092699929052346,0.5092210263931506,0.5343043767363135,0.04896651208400726,0.018225038424134254,0.2499999701976776,0.259033203125,2.9802322387695312e-08,-0.8940204381942749,4.058896064758301,-3.736879587173462,5.869126319885254,0.41143038868904114,4.097065448760986,0.07594916224479675,0.10000000149011612,5.8933281898498535,1.3707674638315552,0.9999993756609806,0.06809920072555542,0.24385172128677368,True,292,9.978660948223435e-07,True,True,1.9318456999899354
48,0.5052271265056668,0.5051778653082191,0.5304712652920622,0.049261197447776794,0.01604195311665535,0.25,0.2568359375,0.0,-1.0282702445983887,4.040607929229736,-3.798598289489746,5.862715721130371,0.41407492756843567,4.111622333526611,0.07610522955656052,0.10000000149011612,5.889422416687012,0.29532760714000655,0.29532760714000655,0.08172322064638138,0.06740762293338776,True,294,9.87475569094126e-07,True,True,1.914090699981898
49,0.5017618622602579,0.5017125728772637,0.5270753364946923,0.04928938299417496,0.015869207680225372,0.25,0.259765625,0.0,-1.0812180042266846,4.016129493713379,-3.802055835723877,5.854468822479248,0.4142834544181824,4.10361385345459,0.07618461549282074,0.10000000149011612,5.884286403656006,0.6689231571460101,0.6689231571460101,0.033214885741472244,0.11832619458436966,True,293,9.99091782706127e-07,True,True,1.8923874000029173
50,0.4981178074216861,0.498068747114243,0.5236522855290245,0.04906030744314194,0.017598211765289307,0.2499999701976776,0.26171875,2.9802322387695312e-08,-0.9760873317718506,3.976598024368286,-3.6926982402801514,5.846202373504639,0.4121914207935333,4.040600776672363,0.07545463740825653,0.10000000149011612,5.8791399002075195,1.4325341987576028,0.9999993119095073,0.061067745089530945,0.2515698969364166,True,294,9.940044604497455e-07,True,True,1.9553807000047527
51,0.4922375022108438,0.49218922516058705,0.5182321530686749,0.048277050256729126,0.02757842093706131,0.25,0.2626953125,0.0,-0.39767661690711975,3.795675039291382,-3.2253949642181396,5.837622165679932,0.39990195631980896,3.768082857131958,0.07193225622177124,0.10000000149011612,5.873851299285889,0.2077062414886818,0.2077062414886818,0.056061506271362305,0.050881750881671906,True,290,9.945951377213187e-07,True,True,1.9229903999948874
52,0.5193440650007476,0.5193029978698839,0.5477986481428649,0.041067130863666534,0.07566102594137192,0.25,0.232177734375,0.0,3.5204029083251953,1.1075940132141113,2.771644115447998,5.827011585235596,0.33442336320877075,3.709913969039917,0.07146162539720535,0.10000000149011612,5.866937160491943,18.430518766646003,0.9999998689101428,0.358713835477829,3.2038753032684326,True,289,9.955486153644725e-07,True,True,1.9208641999866813
53,0.5185796066377376,0.518539031368128,0.5473194466057515,0.04057526960968971,0.07683847844600677,0.2499999701976776,0.23193359375,2.9802322387695312e-08,3.5142247676849365,1.0950030088424683,2.787670612335205,5.815737247467041,0.33265823125839233,3.7020950317382812,0.07138872146606445,0.10000000149011612,5.858977317810059,17.912081783125263,0.9999999270100358,0.3524758219718933,3.112088441848755,True,290,9.410531494901546e-07,True,True,1.915210000006482
54,0.48589815716529394,0.4858508175396373,0.513695010216345,0.04733962565660477,0.027585985139012337,0.2499999850988388,0.251708984375,1.4901161193847656e-08,-0.3373104929924011,3.669459819793701,-3.034303903579712,5.8036723136901855,0.39989250898361206,3.6417195796966553,0.07033990323543549,0.10000000149011612,5.850977420806885,0.09116782120954013,0.09116782120954013,0.06302269548177719,0.03524778410792351,True,295,9.972129122874364e-07,True,True,1.914918900001794
55,0.4860874460876092,0.48604646829665743,0.514171184039865,0.04097779095172882,0.015197974629700184,0.2499999850988388,0.24609375,1.4901161193847656e-08,-0.8552330732345581,3.741363525390625,-3.436039924621582,5.791594982147217,0.415092796087265,3.792234182357788,0.0726863220334053,0.10000000149011612,5.842533111572266,2.7958250067859907,0.9999996677538963,0.1092410534620285,0.4836549162864685,True,304,9.670598099143615e-07,True,True,1.945051999995485
56,0.48613811882422847,0.48609956451342984,0.5145406740906098,0.03855431079864502,0.015224779956042767,0.25,0.2568359375,0.0,-0.7768952250480652,3.6965010166168213,-3.402832269668579,5.780933856964111,0.41506052017211914,3.7338247299194336,0.07201435416936874,0.10000000149011612,5.834949493408203,1.7305754172388255,0.9999994720287501,0.056289270520210266,0.29912269115448,True,305,9.89208727575445e-07,True,True,1.9634896000206936
57,0.4802371764238705,0.4801913471389343,0.5111752647915908,0.04582928493618965,0.040287505835294724,0.2499999850988388,0.248291015625,1.4901161193847656e-08,0.9807578325271606,2.873000144958496,-2.7348110675811768,5.771345615386963,0.3836827874183655,3.0215911865234375,0.05878591537475586,0.10000000149011612,5.828099250793457,15.383192521892786,0.9999999691612901,0.31713077425956726,2.673189878463745,True,295,9.983538800903132e-07,True,True,1.908815799979493
58,0.49117835003904464,0.4911351826751924,0.5246287356953785,0.0431673638522625,0.05853056162595749,0.2499999701976776,0.231201171875,2.9802322387695312e-08,2.8373589515686035,1.497192621231079,-2.0094425678253174,5.76060152053833,0.3591231107711792,3.2383103370666504,0.0643712654709816,0.10000000149011612,5.819949150085449,68.79718645588616,1.000000013649114,1.3897700309753418,11.931685447692871,True,297,9.886730936379304e-07,True,True,1.9348640000098385
59,0.47727317961865146,0.47723650765233716,0.5100707754788262,0.036671966314315796,0.015109818428754807,0.25,0.25146484375,0.0,-0.6370078325271606,3.5742111206054688,-3.606564521789551,5.749053955078125,0.41519895195961,3.591320753097534,0.07030127942562103,0.10000000149011612,5.810790061950684,2.8898849706163094,0.9999997161241175,0.0805770754814148,0.5020539164543152,True,307,9.555852843291763e-07,True,True,2.014380100008566
60,0.47450603346519793,0.4744696226044806,0.5075702425638634,0.0364108607172966,0.016841767355799675,0.25,0.260498046875,0.0,-0.5425282716751099,3.5236077308654785,-3.6199381351470947,5.737987995147705,0.4131080210208893,3.5274055004119873,0.06936761736869812,0.10000000149011612,5.802247524261475,3.847291836951819,0.9999997968084928,0.09359581023454666,0.6682217121124268,True,304,9.70247339149578e-07,True,True,2.044859700021334
61,0.5116614640284394,0.5116243249777769,0.5494054629513524,0.03713905066251755,0.08505731076002121,0.25,0.19384765625,0.0,3.2982938289642334,1.1875954866409302,-0.9493134617805481,5.732298851013184,0.3200667202472687,3.5386738777160645,0.06967180222272873,0.10000000149011612,5.797593593597412,17.13635937822948,0.9999998504793957,0.35554781556129456,2.9640228748321533,True,302,9.906440768302436e-07,True,True,1.9792139999917708
62,0.5137045295914986,0.513668140426872,0.5530501390596652,0.03638916462659836,0.08618762344121933,0.2500000596046448,0.193603515625,5.960464477539063e-08,3.2881274223327637,1.2151051759719849,-1.9675195217132568,5.726220607757568,0.3182961046695709,3.539642810821533,0.0697542279958725,0.10000000149011612,5.793662071228027,16.134849012797414,0.9999998600141918,0.3355993330478668,2.7920491695404053,True,303,9.523875546830616e-07,True,True,1.9772983999864664
63,0.4685383721372247,0.4685019504061103,0.5048132634722259,0.03642173111438751,0.020357176661491394,0.2499999850988388,0.25244140625,1.4901161193847656e-08,-0.3833308815956116,3.401967763900757,-3.825208902359009,5.719118118286133,0.40883103013038635,3.39023494720459,0.06749227643013,0.10000000149011612,5.788555145263672,1.9185189654874395,0.9999994431989763,0.04848041757941246,0.3349462151527405,True,304,9.92044665527722e-07,True,True,2.005305500002578
